Rank,Player,Profile URL
1,曹薰铉,https://www.goratings.org/zh/../../zh/players/149.html
2,李昌镐,https://www.goratings.org/zh/../../zh/players/18.html
3,小林光一,https://www.goratings.org/zh/../../zh/players/50.html
4,聂卫平,https://www.goratings.org/zh/../../zh/players/124.html
5,林海峰,https://www.goratings.org/zh/../../zh/players/36.html
6,赵治勋,https://www.goratings.org/zh/../../zh/players/98.html
7,武宫正树,https://www.goratings.org/zh/../../zh/players/82.html
8,大竹英雄,https://www.goratings.org/zh/../../zh/players/158.html
9,刘昌赫,https://www.goratings.org/zh/../../zh/players/30.html
10,王立诚,https://www.goratings.org/zh/../../zh/players/71.html
11,小林觉,https://www.goratings.org/zh/../../zh/players/51.html
12,马晓春,https://www.goratings.org/zh/../../zh/players/11.html
13,石田芳夫,https://www.goratings.org/zh/../../zh/players/222.html
14,片冈聪,https://www.goratings.org/zh/../../zh/players/235.html
15,钱宇平,https://www.goratings.org/zh/../../zh/players/521.html
16,徐奉洙,https://www.goratings.org/zh/../../zh/players/49.html
17,依田纪基,https://www.goratings.org/zh/../../zh/players/90.html
18,加藤正夫,https://www.goratings.org/zh/../../zh/players/193.html
19,羽根泰正,https://www.goratings.org/zh/../../zh/players/288.html
20,淡路修三,https://www.goratings.org/zh/../../zh/players/243.html
21,山城宏,https://www.goratings.org/zh/../../zh/players/223.html
22,俞斌,https://www.goratings.org/zh/../../zh/players/92.html
23,刘小光,https://www.goratings.org/zh/../../zh/players/25.html
24,张文东,https://www.goratings.org/zh/../../zh/players/110.html
25,藤泽秀行,https://www.goratings.org/zh/../../zh/players/293.html
26,王铭琬,https://www.goratings.org/zh/../../zh/players/70.html
27,东野弘昭,https://www.goratings.org/zh/../../zh/players/167.html
28,小松英树,https://www.goratings.org/zh/../../zh/players/52.html
29,周鹤洋,https://www.goratings.org/zh/../../zh/players/135.html
30,苑田勇一,https://www.goratings.org/zh/../../zh/players/270.html
31,桥本昌二,https://www.goratings.org/zh/../../zh/players/216.html
32,今村俊也,https://www.goratings.org/zh/../../zh/players/202.html
33,曹大元,https://www.goratings.org/zh/../../zh/players/150.html
34,江铸久,https://www.goratings.org/zh/../../zh/players/205.html
35,宫泽吾朗,https://www.goratings.org/zh/../../zh/players/274.html
36,邵炜刚,https://www.goratings.org/zh/../../zh/players/57.html
37,赵善津,https://www.goratings.org/zh/../../zh/players/95.html
38,石田章,https://www.goratings.org/zh/../../zh/players/319.html
39,本田邦久,https://www.goratings.org/zh/../../zh/players/147.html
40,芮乃伟,https://www.goratings.org/zh/../../zh/players/115.html
41,柳时熏,https://www.goratings.org/zh/../../zh/players/41.html
42,大平修三,https://www.goratings.org/zh/../../zh/players/847.html
43,常昊,https://www.goratings.org/zh/../../zh/players/155.html
44,张秀英,https://www.goratings.org/zh/../../zh/players/107.html
45,高木祥一,https://www.goratings.org/zh/../../zh/players/279.html
46,清成哲也,https://www.goratings.org/zh/../../zh/players/289.html
47,杉内雅男,https://www.goratings.org/zh/../../zh/players/594.html
48,崔圭丙,https://www.goratings.org/zh/../../zh/players/162.html
49,金承俊,https://www.goratings.org/zh/../../zh/players/201.html
50,上村邦夫,https://www.goratings.org/zh/../../zh/players/835.html
51,梁宰豪,https://www.goratings.org/zh/../../zh/players/39.html
52,丁铉山,https://www.goratings.org/zh/../../zh/players/690.html
53,森山直棋,https://www.goratings.org/zh/../../zh/players/60.html
54,余平,https://www.goratings.org/zh/../../zh/players/91.html
55,李亮,https://www.goratings.org/zh/../../zh/players/3.html
56,坂田荣男,https://www.goratings.org/zh/../../zh/players/592.html
57,华以刚,https://www.goratings.org/zh/../../zh/players/192.html
58,阎安,https://www.goratings.org/zh/../../zh/players/394.html
59,酒井猛,https://www.goratings.org/zh/../../zh/players/771.html
60,车敏洙,https://www.goratings.org/zh/../../zh/players/156.html
61,陈嘉锐,https://www.goratings.org/zh/../../zh/players/283.html
62,有村比吕司,https://www.goratings.org/zh/../../zh/players/820.html
63,石井邦生,https://www.goratings.org/zh/../../zh/players/62.html
64,小县真树,https://www.goratings.org/zh/../../zh/players/335.html
