Rank,Player,Profile URL
1,申真谞,https://www.goratings.org/zh/../../zh/players/1313.html
2,柯洁,https://www.goratings.org/zh/../../zh/players/1195.html
3,朴廷桓,https://www.goratings.org/zh/../../zh/players/1090.html
4,辜梓豪,https://www.goratings.org/zh/../../zh/players/1253.html
5,芈昱廷,https://www.goratings.org/zh/../../zh/players/1155.html
6,杨鼎新,https://www.goratings.org/zh/../../zh/players/1193.html
7,丁浩,https://www.goratings.org/zh/../../zh/players/1511.html
8,范廷钰,https://www.goratings.org/zh/../../zh/players/1194.html
9,江维杰,https://www.goratings.org/zh/../../zh/players/964.html
10,谢尔豪,https://www.goratings.org/zh/../../zh/players/1276.html
11,连笑,https://www.goratings.org/zh/../../zh/players/1082.html
12,范蕴若,https://www.goratings.org/zh/../../zh/players/1207.html
13,谢科,https://www.goratings.org/zh/../../zh/players/1507.html
14,申旻埈,https://www.goratings.org/zh/../../zh/players/1314.html
15,卞相壹,https://www.goratings.org/zh/../../zh/players/1290.html
16,许嘉阳,https://www.goratings.org/zh/../../zh/players/1399.html
17,柁嘉熹,https://www.goratings.org/zh/../../zh/players/433.html
18,陈耀烨,https://www.goratings.org/zh/../../zh/players/297.html
19,一力辽,https://www.goratings.org/zh/../../zh/players/1231.html
20,李维清,https://www.goratings.org/zh/../../zh/players/1423.html
21,李东勋,https://www.goratings.org/zh/../../zh/players/1259.html
22,廖元赫,https://www.goratings.org/zh/../../zh/players/1427.html
23,金志锡,https://www.goratings.org/zh/../../zh/players/862.html
24,党毅飞,https://www.goratings.org/zh/../../zh/players/1135.html
25,李轩豪,https://www.goratings.org/zh/../../zh/players/1175.html
26,时越,https://www.goratings.org/zh/../../zh/players/449.html
27,陶欣然,https://www.goratings.org/zh/../../zh/players/1101.html
28,童梦成,https://www.goratings.org/zh/../../zh/players/1250.html
29,赵晨宇,https://www.goratings.org/zh/../../zh/players/1363.html
30,李钦诚,https://www.goratings.org/zh/../../zh/players/1282.html
31,井山裕太,https://www.goratings.org/zh/../../zh/players/601.html
32,姜东润,https://www.goratings.org/zh/../../zh/players/313.html
33,王檄,https://www.goratings.org/zh/../../zh/players/76.html
34,彭立尧,https://www.goratings.org/zh/../../zh/players/993.html
35,檀啸,https://www.goratings.org/zh/../../zh/players/995.html
36,王星昊,https://www.goratings.org/zh/../../zh/players/1746.html
37,许皓鋐,https://www.goratings.org/zh/../../zh/players/1692.html
38,李志贤,https://www.goratings.org/zh/../../zh/players/1166.html
39,陈贤,https://www.goratings.org/zh/../../zh/players/1292.html
40,黄云嵩,https://www.goratings.org/zh/../../zh/players/1232.html
41,芝野虎丸,https://www.goratings.org/zh/../../zh/players/1540.html
42,杨楷文,https://www.goratings.org/zh/../../zh/players/1283.html
43,范胤,https://www.goratings.org/zh/../../zh/players/1275.html
44,唐韦星,https://www.goratings.org/zh/../../zh/players/897.html
45,朴永训,https://www.goratings.org/zh/../../zh/players/125.html
46,孟泰龄,https://www.goratings.org/zh/../../zh/players/410.html
47,屠晓宇,https://www.goratings.org/zh/../../zh/players/1779.html
48,元晟溱,https://www.goratings.org/zh/../../zh/players/114.html
49,安成浚,https://www.goratings.org/zh/../../zh/players/1173.html
50,张涛,https://www.goratings.org/zh/../../zh/players/1051.html
51,周睿羊,https://www.goratings.org/zh/../../zh/players/381.html
52,夏晨琨,https://www.goratings.org/zh/../../zh/players/1312.html
53,罗玄,https://www.goratings.org/zh/../../zh/players/1197.html
54,崔哲瀚,https://www.goratings.org/zh/../../zh/players/161.html
55,许家元,https://www.goratings.org/zh/../../zh/players/1451.html
56,伊凌涛,https://www.goratings.org/zh/../../zh/players/1494.html
57,金明训,https://www.goratings.org/zh/../../zh/players/1364.html
58,李世石,https://www.goratings.org/zh/../../zh/players/5.html
59,戎毅,https://www.goratings.org/zh/../../zh/players/1284.html
60,李昌锡,https://www.goratings.org/zh/../../zh/players/1405.html
61,李映九,https://www.goratings.org/zh/../../zh/players/303.html
62,邬光亚,https://www.goratings.org/zh/../../zh/players/458.html
63,韩升周,https://www.goratings.org/zh/../../zh/players/1403.html
64,偰玹准,https://www.goratings.org/zh/../../zh/players/1544.html
