Rank,Player,Profile URL
1,朴廷桓,https://www.goratings.org/zh/../../zh/players/1090.html
2,时越,https://www.goratings.org/zh/../../zh/players/449.html
3,柯洁,https://www.goratings.org/zh/../../zh/players/1195.html
4,金志锡,https://www.goratings.org/zh/../../zh/players/862.html
5,李世石,https://www.goratings.org/zh/../../zh/players/5.html
6,芈昱廷,https://www.goratings.org/zh/../../zh/players/1155.html
7,陈耀烨,https://www.goratings.org/zh/../../zh/players/297.html
8,周睿羊,https://www.goratings.org/zh/../../zh/players/381.html
9,连笑,https://www.goratings.org/zh/../../zh/players/1082.html
10,柁嘉熹,https://www.goratings.org/zh/../../zh/players/433.html
11,古力,https://www.goratings.org/zh/../../zh/players/179.html
12,崔哲瀚,https://www.goratings.org/zh/../../zh/players/161.html
13,范廷钰,https://www.goratings.org/zh/../../zh/players/1194.html
14,唐韦星,https://www.goratings.org/zh/../../zh/players/897.html
15,檀啸,https://www.goratings.org/zh/../../zh/players/995.html
16,井山裕太,https://www.goratings.org/zh/../../zh/players/601.html
17,江维杰,https://www.goratings.org/zh/../../zh/players/964.html
18,王檄,https://www.goratings.org/zh/../../zh/players/76.html
19,杨鼎新,https://www.goratings.org/zh/../../zh/players/1193.html
20,姜东润,https://www.goratings.org/zh/../../zh/players/313.html
21,朴永训,https://www.goratings.org/zh/../../zh/players/125.html
22,邱峻,https://www.goratings.org/zh/../../zh/players/45.html
23,李钦诚,https://www.goratings.org/zh/../../zh/players/1282.html
24,彭立尧,https://www.goratings.org/zh/../../zh/players/993.html
25,元晟溱,https://www.goratings.org/zh/../../zh/players/114.html
26,黄云嵩,https://www.goratings.org/zh/../../zh/players/1232.html
27,谢尔豪,https://www.goratings.org/zh/../../zh/players/1276.html
28,古灵益,https://www.goratings.org/zh/../../zh/players/178.html
29,辜梓豪,https://www.goratings.org/zh/../../zh/players/1253.html
30,范蕴若,https://www.goratings.org/zh/../../zh/players/1207.html
31,童梦成,https://www.goratings.org/zh/../../zh/players/1250.html
32,罗玄,https://www.goratings.org/zh/../../zh/players/1197.html
33,李映九,https://www.goratings.org/zh/../../zh/players/303.html
34,李轩豪,https://www.goratings.org/zh/../../zh/players/1175.html
35,白洪淅,https://www.goratings.org/zh/../../zh/players/315.html
36,金庭贤,https://www.goratings.org/zh/../../zh/players/1176.html
37,赵汉乘,https://www.goratings.org/zh/../../zh/players/99.html
38,李志贤,https://www.goratings.org/zh/../../zh/players/1166.html
39,陶欣然,https://www.goratings.org/zh/../../zh/players/1101.html
40,周贺玺,https://www.goratings.org/zh/../../zh/players/1152.html
41,邬光亚,https://www.goratings.org/zh/../../zh/players/458.html
42,夏晨琨,https://www.goratings.org/zh/../../zh/players/1312.html
43,洪性志,https://www.goratings.org/zh/../../zh/players/340.html
44,孙腾宇,https://www.goratings.org/zh/../../zh/players/967.html
45,李东勋,https://www.goratings.org/zh/../../zh/players/1259.html
46,孟泰龄,https://www.goratings.org/zh/../../zh/players/410.html
47,河野临,https://www.goratings.org/zh/../../zh/players/182.html
48,钟文靖,https://www.goratings.org/zh/../../zh/players/467.html
49,李喆,https://www.goratings.org/zh/../../zh/players/327.html
50,申真谞,https://www.goratings.org/zh/../../zh/players/1313.html
51,朴文垚,https://www.goratings.org/zh/../../zh/players/380.html
52,胡耀宇,https://www.goratings.org/zh/../../zh/players/184.html
53,刘星,https://www.goratings.org/zh/../../zh/players/24.html
54,蔡竞,https://www.goratings.org/zh/../../zh/players/1108.html
55,丁浩,https://www.goratings.org/zh/../../zh/players/1511.html
56,金明训,https://www.goratings.org/zh/../../zh/players/1364.html
57,尹峻相,https://www.goratings.org/zh/../../zh/players/267.html
58,安成浚,https://www.goratings.org/zh/../../zh/players/1173.html
59,党毅飞,https://www.goratings.org/zh/../../zh/players/1135.html
60,孔杰,https://www.goratings.org/zh/../../zh/players/208.html
61,杨楷文,https://www.goratings.org/zh/../../zh/players/1283.html
62,张涛,https://www.goratings.org/zh/../../zh/players/1051.html
63,廖行文,https://www.goratings.org/zh/../../zh/players/1045.html
64,陶忻,https://www.goratings.org/zh/../../zh/players/411.html
