Rank,Player,Profile URL
1,李昌镐,https://www.goratings.org/zh/../../zh/players/18.html
2,刘昌赫,https://www.goratings.org/zh/../../zh/players/30.html
3,曹薰铉,https://www.goratings.org/zh/../../zh/players/149.html
4,马晓春,https://www.goratings.org/zh/../../zh/players/11.html
5,常昊,https://www.goratings.org/zh/../../zh/players/155.html
6,李世石,https://www.goratings.org/zh/../../zh/players/5.html
7,小林光一,https://www.goratings.org/zh/../../zh/players/50.html
8,周鹤洋,https://www.goratings.org/zh/../../zh/players/135.html
9,谢赫,https://www.goratings.org/zh/../../zh/players/53.html
10,依田纪基,https://www.goratings.org/zh/../../zh/players/90.html
11,赵治勋,https://www.goratings.org/zh/../../zh/players/98.html
12,王立诚,https://www.goratings.org/zh/../../zh/players/71.html
13,俞斌,https://www.goratings.org/zh/../../zh/players/92.html
14,邵炜刚,https://www.goratings.org/zh/../../zh/players/57.html
15,小林觉,https://www.goratings.org/zh/../../zh/players/51.html
16,加藤正夫,https://www.goratings.org/zh/../../zh/players/193.html
17,赵汉乘,https://www.goratings.org/zh/../../zh/players/99.html
18,崔明勋,https://www.goratings.org/zh/../../zh/players/159.html
19,芮乃伟,https://www.goratings.org/zh/../../zh/players/115.html
20,罗洗河,https://www.goratings.org/zh/../../zh/players/43.html
21,刘小光,https://www.goratings.org/zh/../../zh/players/25.html
22,古力,https://www.goratings.org/zh/../../zh/players/179.html
23,柳时熏,https://www.goratings.org/zh/../../zh/players/41.html
24,高尾绅路,https://www.goratings.org/zh/../../zh/players/175.html
25,徐奉洙,https://www.goratings.org/zh/../../zh/players/49.html
26,山下敬吾,https://www.goratings.org/zh/../../zh/players/64.html
27,王磊,https://www.goratings.org/zh/../../zh/players/69.html
28,孔杰,https://www.goratings.org/zh/../../zh/players/208.html
29,金承俊,https://www.goratings.org/zh/../../zh/players/201.html
30,邹俊杰,https://www.goratings.org/zh/../../zh/players/209.html
31,邱峻,https://www.goratings.org/zh/../../zh/players/45.html
32,刘世振,https://www.goratings.org/zh/../../zh/players/26.html
33,山田规三生,https://www.goratings.org/zh/../../zh/players/65.html
34,结城聪,https://www.goratings.org/zh/../../zh/players/251.html
35,林海峰,https://www.goratings.org/zh/../../zh/players/36.html
36,彭荃,https://www.goratings.org/zh/../../zh/players/118.html
37,王铭琬,https://www.goratings.org/zh/../../zh/players/70.html
38,赵善津,https://www.goratings.org/zh/../../zh/players/95.html
39,大竹英雄,https://www.goratings.org/zh/../../zh/players/158.html
40,睦镇硕,https://www.goratings.org/zh/../../zh/players/121.html
41,彦坂直人,https://www.goratings.org/zh/../../zh/players/88.html
42,聂卫平,https://www.goratings.org/zh/../../zh/players/124.html
43,东野弘昭,https://www.goratings.org/zh/../../zh/players/167.html
44,刘菁,https://www.goratings.org/zh/../../zh/players/29.html
45,羽根直树,https://www.goratings.org/zh/../../zh/players/93.html
46,崔哲瀚,https://www.goratings.org/zh/../../zh/players/161.html
47,王煜辉,https://www.goratings.org/zh/../../zh/players/75.html
48,刘星,https://www.goratings.org/zh/../../zh/players/24.html
49,武宫正树,https://www.goratings.org/zh/../../zh/players/82.html
50,黄奕中,https://www.goratings.org/zh/../../zh/players/190.html
51,张栩,https://www.goratings.org/zh/../../zh/players/108.html
52,董彦,https://www.goratings.org/zh/../../zh/players/168.html
53,胡耀宇,https://www.goratings.org/zh/../../zh/players/184.html
54,丁伟,https://www.goratings.org/zh/../../zh/players/166.html
55,刘钧,https://www.goratings.org/zh/../../zh/players/31.html
56,小松英树,https://www.goratings.org/zh/../../zh/players/52.html
57,秋山次郎,https://www.goratings.org/zh/../../zh/players/258.html
58,今村俊也,https://www.goratings.org/zh/../../zh/players/202.html
59,牛雨田,https://www.goratings.org/zh/../../zh/players/120.html
60,余平,https://www.goratings.org/zh/../../zh/players/91.html
61,金成龙,https://www.goratings.org/zh/../../zh/players/248.html
62,张文东,https://www.goratings.org/zh/../../zh/players/110.html
63,李圣宰,https://www.goratings.org/zh/../../zh/players/6.html
64,江铸久,https://www.goratings.org/zh/../../zh/players/205.html
