Rank,Player,Profile URL
1,曹薰铉,https://www.goratings.org/zh/../../zh/players/149.html
2,聂卫平,https://www.goratings.org/zh/../../zh/players/124.html
3,小林光一,https://www.goratings.org/zh/../../zh/players/50.html
4,赵治勋,https://www.goratings.org/zh/../../zh/players/98.html
5,李昌镐,https://www.goratings.org/zh/../../zh/players/18.html
6,刘昌赫,https://www.goratings.org/zh/../../zh/players/30.html
7,林海峰,https://www.goratings.org/zh/../../zh/players/36.html
8,武宫正树,https://www.goratings.org/zh/../../zh/players/82.html
9,大竹英雄,https://www.goratings.org/zh/../../zh/players/158.html
10,小林觉,https://www.goratings.org/zh/../../zh/players/51.html
11,石田芳夫,https://www.goratings.org/zh/../../zh/players/222.html
12,加藤正夫,https://www.goratings.org/zh/../../zh/players/193.html
13,徐奉洙,https://www.goratings.org/zh/../../zh/players/49.html
14,王立诚,https://www.goratings.org/zh/../../zh/players/71.html
15,马晓春,https://www.goratings.org/zh/../../zh/players/11.html
16,钱宇平,https://www.goratings.org/zh/../../zh/players/521.html
17,依田纪基,https://www.goratings.org/zh/../../zh/players/90.html
18,淡路修三,https://www.goratings.org/zh/../../zh/players/243.html
19,片冈聪,https://www.goratings.org/zh/../../zh/players/235.html
20,羽根泰正,https://www.goratings.org/zh/../../zh/players/288.html
21,藤泽秀行,https://www.goratings.org/zh/../../zh/players/293.html
22,桥本昌二,https://www.goratings.org/zh/../../zh/players/216.html
23,刘小光,https://www.goratings.org/zh/../../zh/players/25.html
24,小松英树,https://www.goratings.org/zh/../../zh/players/52.html
25,俞斌,https://www.goratings.org/zh/../../zh/players/92.html
26,宫泽吾朗,https://www.goratings.org/zh/../../zh/players/274.html
27,王铭琬,https://www.goratings.org/zh/../../zh/players/70.html
28,苑田勇一,https://www.goratings.org/zh/../../zh/players/270.html
29,山城宏,https://www.goratings.org/zh/../../zh/players/223.html
30,东野弘昭,https://www.goratings.org/zh/../../zh/players/167.html
31,张文东,https://www.goratings.org/zh/../../zh/players/110.html
32,今村俊也,https://www.goratings.org/zh/../../zh/players/202.html
33,邵炜刚,https://www.goratings.org/zh/../../zh/players/57.html
34,江铸久,https://www.goratings.org/zh/../../zh/players/205.html
35,本田邦久,https://www.goratings.org/zh/../../zh/players/147.html
36,石田章,https://www.goratings.org/zh/../../zh/players/319.html
37,赵善津,https://www.goratings.org/zh/../../zh/players/95.html
38,曹大元,https://www.goratings.org/zh/../../zh/players/150.html
39,高木祥一,https://www.goratings.org/zh/../../zh/players/279.html
40,坂田荣男,https://www.goratings.org/zh/../../zh/players/592.html
41,张秀英,https://www.goratings.org/zh/../../zh/players/107.html
42,常昊,https://www.goratings.org/zh/../../zh/players/155.html
43,杉内雅男,https://www.goratings.org/zh/../../zh/players/594.html
44,丁铉山,https://www.goratings.org/zh/../../zh/players/690.html
45,梁宰豪,https://www.goratings.org/zh/../../zh/players/39.html
46,芮乃伟,https://www.goratings.org/zh/../../zh/players/115.html
47,阎安,https://www.goratings.org/zh/../../zh/players/394.html
48,华以刚,https://www.goratings.org/zh/../../zh/players/192.html
49,酒井猛,https://www.goratings.org/zh/../../zh/players/771.html
50,大平修三,https://www.goratings.org/zh/../../zh/players/847.html
51,清成哲也,https://www.goratings.org/zh/../../zh/players/289.html
52,上村邦夫,https://www.goratings.org/zh/../../zh/players/835.html
53,宋雪林,https://www.goratings.org/zh/../../zh/players/56.html
54,森山直棋,https://www.goratings.org/zh/../../zh/players/60.html
55,岛田义邦,https://www.goratings.org/zh/../../zh/players/1797.html
56,陈嘉锐,https://www.goratings.org/zh/../../zh/players/283.html
57,小县真树,https://www.goratings.org/zh/../../zh/players/335.html
58,三村智保,https://www.goratings.org/zh/../../zh/players/276.html
59,张璇,https://www.goratings.org/zh/../../zh/players/109.html
60,松冈秀树,https://www.goratings.org/zh/../../zh/players/55.html
61,石井邦生,https://www.goratings.org/zh/../../zh/players/62.html
62,大矢浩一,https://www.goratings.org/zh/../../zh/players/284.html
63,桥本雄二郎,https://www.goratings.org/zh/../../zh/players/280.html
64,横田茂昭,https://www.goratings.org/zh/../../zh/players/181.html
