Rank,Player,Profile URL
1,李世石,https://www.goratings.org/zh/../../zh/players/5.html
2,孔杰,https://www.goratings.org/zh/../../zh/players/208.html
3,崔哲瀚,https://www.goratings.org/zh/../../zh/players/161.html
4,古力,https://www.goratings.org/zh/../../zh/players/179.html
5,李昌镐,https://www.goratings.org/zh/../../zh/players/18.html
6,陈耀烨,https://www.goratings.org/zh/../../zh/players/297.html
7,朴廷桓,https://www.goratings.org/zh/../../zh/players/1090.html
8,姜东润,https://www.goratings.org/zh/../../zh/players/313.html
9,李喆,https://www.goratings.org/zh/../../zh/players/327.html
10,柁嘉熹,https://www.goratings.org/zh/../../zh/players/433.html
11,范廷钰,https://www.goratings.org/zh/../../zh/players/1194.html
12,谢赫,https://www.goratings.org/zh/../../zh/players/53.html
13,王檄,https://www.goratings.org/zh/../../zh/players/76.html
14,朴永训,https://www.goratings.org/zh/../../zh/players/125.html
15,金志锡,https://www.goratings.org/zh/../../zh/players/862.html
16,周睿羊,https://www.goratings.org/zh/../../zh/players/381.html
17,赵汉乘,https://www.goratings.org/zh/../../zh/players/99.html
18,江维杰,https://www.goratings.org/zh/../../zh/players/964.html
19,邱峻,https://www.goratings.org/zh/../../zh/players/45.html
20,元晟溱,https://www.goratings.org/zh/../../zh/players/114.html
21,古灵益,https://www.goratings.org/zh/../../zh/players/178.html
22,时越,https://www.goratings.org/zh/../../zh/players/449.html
23,许映皓,https://www.goratings.org/zh/../../zh/players/278.html
24,芈昱廷,https://www.goratings.org/zh/../../zh/players/1155.html
25,井山裕太,https://www.goratings.org/zh/../../zh/players/601.html
26,朴文垚,https://www.goratings.org/zh/../../zh/players/380.html
27,张栩,https://www.goratings.org/zh/../../zh/players/108.html
28,姜儒泽,https://www.goratings.org/zh/../../zh/players/1132.html
29,彭立尧,https://www.goratings.org/zh/../../zh/players/993.html
30,李映九,https://www.goratings.org/zh/../../zh/players/303.html
31,胡耀宇,https://www.goratings.org/zh/../../zh/players/184.html
32,周鹤洋,https://www.goratings.org/zh/../../zh/players/135.html
33,范蕴若,https://www.goratings.org/zh/../../zh/players/1207.html
34,常昊,https://www.goratings.org/zh/../../zh/players/155.html
35,刘星,https://www.goratings.org/zh/../../zh/players/24.html
36,孟泰龄,https://www.goratings.org/zh/../../zh/players/410.html
37,彭荃,https://www.goratings.org/zh/../../zh/players/118.html
38,钟文靖,https://www.goratings.org/zh/../../zh/players/467.html
39,睦镇硕,https://www.goratings.org/zh/../../zh/players/121.html
40,杨鼎新,https://www.goratings.org/zh/../../zh/players/1193.html
41,周贺玺,https://www.goratings.org/zh/../../zh/players/1152.html
42,檀啸,https://www.goratings.org/zh/../../zh/players/995.html
43,连笑,https://www.goratings.org/zh/../../zh/players/1082.html
44,山下敬吾,https://www.goratings.org/zh/../../zh/players/64.html
45,白洪淅,https://www.goratings.org/zh/../../zh/players/315.html
46,牛雨田,https://www.goratings.org/zh/../../zh/players/120.html
47,唐韦星,https://www.goratings.org/zh/../../zh/players/897.html
48,陶欣然,https://www.goratings.org/zh/../../zh/players/1101.html
49,河野临,https://www.goratings.org/zh/../../zh/players/182.html
50,柯洁,https://www.goratings.org/zh/../../zh/players/1195.html
51,安祚永,https://www.goratings.org/zh/../../zh/players/144.html
52,尹峻相,https://www.goratings.org/zh/../../zh/players/267.html
53,张立,https://www.goratings.org/zh/../../zh/players/382.html
54,孙腾宇,https://www.goratings.org/zh/../../zh/players/967.html
55,韩雄奎,https://www.goratings.org/zh/../../zh/players/1162.html
56,李志贤,https://www.goratings.org/zh/../../zh/players/1166.html
57,洪性志,https://www.goratings.org/zh/../../zh/players/340.html
58,李轩豪,https://www.goratings.org/zh/../../zh/players/1175.html
59,邬光亚,https://www.goratings.org/zh/../../zh/players/458.html
60,李钦诚,https://www.goratings.org/zh/../../zh/players/1282.html
61,尹灿熙,https://www.goratings.org/zh/../../zh/players/1087.html
62,金起用,https://www.goratings.org/zh/../../zh/players/901.html
63,安冬旭,https://www.goratings.org/zh/../../zh/players/1148.html
64,王昊洋,https://www.goratings.org/zh/../../zh/players/379.html
