Rank,Player,Profile URL
1,申真谞,https://www.goratings.org/zh/../../zh/players/1313.html
2,朴廷桓,https://www.goratings.org/zh/../../zh/players/1090.html
3,柯洁,https://www.goratings.org/zh/../../zh/players/1195.html
4,芈昱廷,https://www.goratings.org/zh/../../zh/players/1155.html
5,辜梓豪,https://www.goratings.org/zh/../../zh/players/1253.html
6,杨鼎新,https://www.goratings.org/zh/../../zh/players/1193.html
7,连笑,https://www.goratings.org/zh/../../zh/players/1082.html
8,范廷钰,https://www.goratings.org/zh/../../zh/players/1194.html
9,谢尔豪,https://www.goratings.org/zh/../../zh/players/1276.html
10,江维杰,https://www.goratings.org/zh/../../zh/players/964.html
11,许嘉阳,https://www.goratings.org/zh/../../zh/players/1399.html
12,柁嘉熹,https://www.goratings.org/zh/../../zh/players/433.html
13,范蕴若,https://www.goratings.org/zh/../../zh/players/1207.html
14,陈耀烨,https://www.goratings.org/zh/../../zh/players/297.html
15,金志锡,https://www.goratings.org/zh/../../zh/players/862.html
16,丁浩,https://www.goratings.org/zh/../../zh/players/1511.html
17,时越,https://www.goratings.org/zh/../../zh/players/449.html
18,申旻埈,https://www.goratings.org/zh/../../zh/players/1314.html
19,谢科,https://www.goratings.org/zh/../../zh/players/1507.html
20,李东勋,https://www.goratings.org/zh/../../zh/players/1259.html
21,卞相壹,https://www.goratings.org/zh/../../zh/players/1290.html
22,廖元赫,https://www.goratings.org/zh/../../zh/players/1427.html
23,童梦成,https://www.goratings.org/zh/../../zh/players/1250.html
24,李钦诚,https://www.goratings.org/zh/../../zh/players/1282.html
25,党毅飞,https://www.goratings.org/zh/../../zh/players/1135.html
26,王檄,https://www.goratings.org/zh/../../zh/players/76.html
27,李轩豪,https://www.goratings.org/zh/../../zh/players/1175.html
28,赵晨宇,https://www.goratings.org/zh/../../zh/players/1363.html
29,陶欣然,https://www.goratings.org/zh/../../zh/players/1101.html
30,一力辽,https://www.goratings.org/zh/../../zh/players/1231.html
31,李维清,https://www.goratings.org/zh/../../zh/players/1423.html
32,彭立尧,https://www.goratings.org/zh/../../zh/players/993.html
33,檀啸,https://www.goratings.org/zh/../../zh/players/995.html
34,周睿羊,https://www.goratings.org/zh/../../zh/players/381.html
35,朴永训,https://www.goratings.org/zh/../../zh/players/125.html
36,井山裕太,https://www.goratings.org/zh/../../zh/players/601.html
37,姜东润,https://www.goratings.org/zh/../../zh/players/313.html
38,唐韦星,https://www.goratings.org/zh/../../zh/players/897.html
39,罗玄,https://www.goratings.org/zh/../../zh/players/1197.html
40,范胤,https://www.goratings.org/zh/../../zh/players/1275.html
41,李志贤,https://www.goratings.org/zh/../../zh/players/1166.html
42,安成浚,https://www.goratings.org/zh/../../zh/players/1173.html
43,黄云嵩,https://www.goratings.org/zh/../../zh/players/1232.html
44,屠晓宇,https://www.goratings.org/zh/../../zh/players/1779.html
45,孟泰龄,https://www.goratings.org/zh/../../zh/players/410.html
46,元晟溱,https://www.goratings.org/zh/../../zh/players/114.html
47,张涛,https://www.goratings.org/zh/../../zh/players/1051.html
48,李映九,https://www.goratings.org/zh/../../zh/players/303.html
49,崔哲瀚,https://www.goratings.org/zh/../../zh/players/161.html
50,杨楷文,https://www.goratings.org/zh/../../zh/players/1283.html
51,李世石,https://www.goratings.org/zh/../../zh/players/5.html
52,陈贤,https://www.goratings.org/zh/../../zh/players/1292.html
53,芝野虎丸,https://www.goratings.org/zh/../../zh/players/1540.html
54,金明训,https://www.goratings.org/zh/../../zh/players/1364.html
55,王星昊,https://www.goratings.org/zh/../../zh/players/1746.html
56,伊凌涛,https://www.goratings.org/zh/../../zh/players/1494.html
57,夏晨琨,https://www.goratings.org/zh/../../zh/players/1312.html
58,许皓鋐,https://www.goratings.org/zh/../../zh/players/1692.html
59,许家元,https://www.goratings.org/zh/../../zh/players/1451.html
60,韩一洲,https://www.goratings.org/zh/../../zh/players/1251.html
61,朴进率,https://www.goratings.org/zh/../../zh/players/299.html
62,邬光亚,https://www.goratings.org/zh/../../zh/players/458.html
63,戎毅,https://www.goratings.org/zh/../../zh/players/1284.html
64,赵汉乘,https://www.goratings.org/zh/../../zh/players/99.html
