Rank,Player,Profile URL
1,申真谞,https://www.goratings.org/zh/../../zh/players/1313.html
2,柯洁,https://www.goratings.org/zh/../../zh/players/1195.html
3,朴廷桓,https://www.goratings.org/zh/../../zh/players/1090.html
4,丁浩,https://www.goratings.org/zh/../../zh/players/1511.html
5,辜梓豪,https://www.goratings.org/zh/../../zh/players/1253.html
6,卞相壹,https://www.goratings.org/zh/../../zh/players/1290.html
7,芈昱廷,https://www.goratings.org/zh/../../zh/players/1155.html
8,杨鼎新,https://www.goratings.org/zh/../../zh/players/1193.html
9,李轩豪,https://www.goratings.org/zh/../../zh/players/1175.html
10,范廷钰,https://www.goratings.org/zh/../../zh/players/1194.html
11,党毅飞,https://www.goratings.org/zh/../../zh/players/1135.html
12,李维清,https://www.goratings.org/zh/../../zh/players/1423.html
13,李钦诚,https://www.goratings.org/zh/../../zh/players/1282.html
14,王星昊,https://www.goratings.org/zh/../../zh/players/1746.html
15,连笑,https://www.goratings.org/zh/../../zh/players/1082.html
16,井山裕太,https://www.goratings.org/zh/../../zh/players/601.html
17,许嘉阳,https://www.goratings.org/zh/../../zh/players/1399.html
18,李东勋,https://www.goratings.org/zh/../../zh/players/1259.html
19,赵晨宇,https://www.goratings.org/zh/../../zh/players/1363.html
20,一力辽,https://www.goratings.org/zh/../../zh/players/1231.html
21,柁嘉熹,https://www.goratings.org/zh/../../zh/players/433.html
22,谢尔豪,https://www.goratings.org/zh/../../zh/players/1276.html
23,杨楷文,https://www.goratings.org/zh/../../zh/players/1283.html
24,谢科,https://www.goratings.org/zh/../../zh/players/1507.html
25,申旻埈,https://www.goratings.org/zh/../../zh/players/1314.html
26,廖元赫,https://www.goratings.org/zh/../../zh/players/1427.html
27,江维杰,https://www.goratings.org/zh/../../zh/players/964.html
28,时越,https://www.goratings.org/zh/../../zh/players/449.html
29,许皓鋐,https://www.goratings.org/zh/../../zh/players/1692.html
30,金志锡,https://www.goratings.org/zh/../../zh/players/862.html
31,姜东润,https://www.goratings.org/zh/../../zh/players/313.html
32,黄云嵩,https://www.goratings.org/zh/../../zh/players/1232.html
