Rank,Player,Profile URL
1,朴廷桓,https://www.goratings.org/zh/../../zh/players/1090.html
2,申真谞,https://www.goratings.org/zh/../../zh/players/1313.html
3,柯洁,https://www.goratings.org/zh/../../zh/players/1195.html
4,芈昱廷,https://www.goratings.org/zh/../../zh/players/1155.html
5,辜梓豪,https://www.goratings.org/zh/../../zh/players/1253.html
6,连笑,https://www.goratings.org/zh/../../zh/players/1082.html
7,金志锡,https://www.goratings.org/zh/../../zh/players/862.html
8,范廷钰,https://www.goratings.org/zh/../../zh/players/1194.html
9,杨鼎新,https://www.goratings.org/zh/../../zh/players/1193.html
10,时越,https://www.goratings.org/zh/../../zh/players/449.html
11,柁嘉熹,https://www.goratings.org/zh/../../zh/players/433.html
12,陈耀烨,https://www.goratings.org/zh/../../zh/players/297.html
13,许嘉阳,https://www.goratings.org/zh/../../zh/players/1399.html
14,谢尔豪,https://www.goratings.org/zh/../../zh/players/1276.html
15,江维杰,https://www.goratings.org/zh/../../zh/players/964.html
16,范蕴若,https://www.goratings.org/zh/../../zh/players/1207.html
17,井山裕太,https://www.goratings.org/zh/../../zh/players/601.html
18,李钦诚,https://www.goratings.org/zh/../../zh/players/1282.html
19,谢科,https://www.goratings.org/zh/../../zh/players/1507.html
20,卞相壹,https://www.goratings.org/zh/../../zh/players/1290.html
21,李东勋,https://www.goratings.org/zh/../../zh/players/1259.html
22,檀啸,https://www.goratings.org/zh/../../zh/players/995.html
23,童梦成,https://www.goratings.org/zh/../../zh/players/1250.html
24,唐韦星,https://www.goratings.org/zh/../../zh/players/897.html
25,王檄,https://www.goratings.org/zh/../../zh/players/76.html
26,周睿羊,https://www.goratings.org/zh/../../zh/players/381.html
27,李世石,https://www.goratings.org/zh/../../zh/players/5.html
28,申旻埈,https://www.goratings.org/zh/../../zh/players/1314.html
29,丁浩,https://www.goratings.org/zh/../../zh/players/1511.html
30,罗玄,https://www.goratings.org/zh/../../zh/players/1197.html
31,朴永训,https://www.goratings.org/zh/../../zh/players/125.html
32,廖元赫,https://www.goratings.org/zh/../../zh/players/1427.html
